State,Education,TimeFrame,Data
Connecticut,High school diploma or GED,2010,868000
Connecticut,Associate's Degree,2010,148000
Connecticut,Bachelor's Degree,2010,425000
Connecticut,Graduate degree,2010,310000
Connecticut,Not a high school graduate,2011,167000
Connecticut,High school diploma or GED,2011,867000
Connecticut,Associate's Degree,2011,155000
Connecticut,Bachelor's Degree,2011,428000
Connecticut,Graduate degree,2011,313000
Connecticut,Not a high school graduate,2012,154000
Connecticut,High school diploma or GED,2012,858000
Connecticut,Associate's Degree,2012,154000
Connecticut,Bachelor's Degree,2012,429000
Connecticut,Graduate degree,2012,331000
Connecticut,Not a high school graduate,2013,160000
Connecticut,High school diploma or GED,2013,843000
Connecticut,Associate's Degree,2013,155000
Connecticut,Bachelor's Degree,2013,433000
Connecticut,Graduate degree,2013,330000
Connecticut,Not a high school graduate,2014,158000
Connecticut,High school diploma or GED,2014,834000
Connecticut,Associate's Degree,2014,153000
Connecticut,Bachelor's Degree,2014,445000
Connecticut,Graduate degree,2014,326000
Connecticut,Not a high school graduate,2015,154000
Connecticut,High school diploma or GED,2015,829000
Connecticut,Associate's Degree,2015,156000
Connecticut,Bachelor's Degree,2015,451000
Connecticut,Graduate degree,2015,321000
Connecticut,Not a high school graduate,2016,146000
Connecticut,High school diploma or GED,2016,822000
Connecticut,Associate's Degree,2016,150000
Connecticut,Bachelor's Degree,2016,455000
Connecticut,Graduate degree,2016,317000
Connecticut,Not a high school graduate,2017,156000
Connecticut,High school diploma or GED,2017,807000
Connecticut,Graduate degree,2017,326000
Connecticut,Not a high school graduate,2018,149000
Connecticut,High school diploma or GED,2018,796000
Connecticut,Associate's Degree,2018,155000
Connecticut,Bachelor's Degree,2018,446000
Connecticut,Graduate degree,2018,335000
Connecticut,Associate's Degree,2017,161000
Connecticut,Bachelor's Degree,2017,442000
Delaware,Not a high school graduate,2000,47000
Delaware,High school diploma or GED,2000,220000
Delaware,Associate's Degree,2000,27000
Delaware,Bachelor's Degree,2000,72000
Delaware,Graduate degree,2000,38000
Delaware,Not a high school graduate,2001,47000
Delaware,High school diploma or GED,2001,219000
Delaware,Associate's Degree,2001,32000
Delaware,Bachelor's Degree,2001,72000
Delaware,Graduate degree,2001,39000
Delaware,Not a high school graduate,2002,48000
Delaware,High school diploma or GED,2002,224000
Delaware,Associate's Degree,2002,33000
Delaware,Bachelor's Degree,2002,74000
Delaware,Graduate degree,2002,41000
Delaware,Not a high school graduate,2003,47000
Delaware,High school diploma or GED,2003,218000
Delaware,Associate's Degree,2003,31000
Delaware,Bachelor's Degree,2003,79000
Delaware,Graduate degree,2003,48000
Delaware,Not a high school graduate,2004,50000
Delaware,High school diploma or GED,2004,218000
Delaware,Associate's Degree,2004,34000
Delaware,Bachelor's Degree,2004,84000
Delaware,Graduate degree,2004,50000
Delaware,Not a high school graduate,2005,52000
Delaware,High school diploma or GED,2005,228000
Delaware,Associate's Degree,2005,34000
Delaware,Bachelor's Degree,2005,79000
Delaware,Graduate degree,2005,52000
Delaware,Not a high school graduate,2006,52000
Delaware,High school diploma or GED,2006,232000
Delaware,Associate's Degree,2006,35000
Delaware,Bachelor's Degree,2006,81000
Delaware,Graduate degree,2006,51000
Delaware,Not a high school graduate,2007,46000
Delaware,High school diploma or GED,2007,245000
Delaware,Associate's Degree,2007,40000
Delaware,Bachelor's Degree,2007,77000
Delaware,Graduate degree,2007,49000
Delaware,Not a high school graduate,2008,49000
Delaware,High school diploma or GED,2008,241000
Delaware,Associate's Degree,2008,36000
Delaware,Bachelor's Degree,2008,84000
Delaware,Graduate degree,2008,51000
Delaware,Not a high school graduate,2009,50000
Delaware,High school diploma or GED,2009,239000
Delaware,Associate's Degree,2009,38000
Delaware,Bachelor's Degree,2009,88000
Delaware,Graduate degree,2009,55000
Delaware,Not a high school graduate,2010,49000
Delaware,High school diploma or GED,2010,246000
Delaware,Associate's Degree,2010,38000
Delaware,Bachelor's Degree,2010,84000
Delaware,Graduate degree,2010,55000
Delaware,Not a high school graduate,2011,53000
Delaware,High school diploma or GED,2011,245000
Delaware,Associate's Degree,2011,36000
Delaware,Bachelor's Degree,2011,88000
Delaware,Graduate degree,2011,55000
Delaware,Not a high school graduate,2012,47000
Delaware,High school diploma or GED,2012,247000
Delaware,Associate's Degree,2012,36000
Delaware,Bachelor's Degree,2012,93000
Delaware,Graduate degree,2012,55000
Delaware,Not a high school graduate,2013,50000
Delaware,High school diploma or GED,2013,240000
Delaware,Associate's Degree,2013,39000
Delaware,Bachelor's Degree,2013,91000
Delaware,Graduate degree,2013,62000
Delaware,Not a high school graduate,2014,49000
Delaware,High school diploma or GED,2014,239000
Delaware,Associate's Degree,2014,42000
Delaware,Bachelor's Degree,2014,96000
Delaware,Graduate degree,2014,60000
Delaware,Not a high school graduate,2015,50000
Delaware,High school diploma or GED,2015,239000
Delaware,Associate's Degree,2015,43000
Delaware,Bachelor's Degree,2015,95000
Delaware,Graduate degree,2015,64000
Delaware,Not a high school graduate,2016,50000
Delaware,High school diploma or GED,2016,247000
Delaware,Associate's Degree,2016,41000
Delaware,Bachelor's Degree,2016,95000
Delaware,Graduate degree,2016,64000
Delaware,Not a high school graduate,2017,44000
Delaware,High school diploma or GED,2017,254000
Delaware,Not a high school graduate,2018,47000
Delaware,High school diploma or GED,2018,255000
Delaware,Associate's Degree,2018,39000
Delaware,Bachelor's Degree,2018,95000
Delaware,Graduate degree,2018,63000
Delaware,Associate's Degree,2017,40000
Delaware,Bachelor's Degree,2017,97000
Delaware,Graduate degree,2017,65000
District of Columbia,Not a high school graduate,2000,46000
District of Columbia,High school diploma or GED,2000,117000
District of Columbia,Associate's Degree,2000,9000
District of Columbia,Bachelor's Degree,2000,65000
District of Columbia,Graduate degree,2000,69000
District of Columbia,Not a high school graduate,2001,53000
District of Columbia,High school diploma or GED,2001,109000
District of Columbia,Associate's Degree,2001,8000
District of Columbia,Bachelor's Degree,2001,65000
District of Columbia,Graduate degree,2001,77000
District of Columbia,Not a high school graduate,2002,47000
District of Columbia,High school diploma or GED,2002,114000
District of Columbia,Associate's Degree,2002,12000
District of Columbia,Bachelor's Degree,2002,65000
District of Columbia,Graduate degree,2002,78000
District of Columbia,Not a high school graduate,2003,50000
District of Columbia,High school diploma or GED,2003,107000
District of Columbia,Associate's Degree,2003,9000
District of Columbia,Bachelor's Degree,2003,72000
District of Columbia,Graduate degree,2003,77000
District of Columbia,Not a high school graduate,2004,38000
District of Columbia,High school diploma or GED,2004,105000
District of Columbia,Associate's Degree,2004,8000
District of Columbia,Bachelor's Degree,2004,72000
District of Columbia,Graduate degree,2004,87000
District of Columbia,Not a high school graduate,2005,41000
District of Columbia,High school diploma or GED,2005,107000
District of Columbia,Associate's Degree,2005,11000
District of Columbia,Bachelor's Degree,2005,67000
District of Columbia,Graduate degree,2005,83000
District of Columbia,Not a high school graduate,2006,42000
District of Columbia,High school diploma or GED,2006,109000
District of Columbia,Associate's Degree,2006,13000
District of Columbia,Bachelor's Degree,2006,74000
District of Columbia,Graduate degree,2006,87000
District of Columbia,Not a high school graduate,2007,40000
District of Columbia,High school diploma or GED,2007,114000
District of Columbia,Associate's Degree,2007,11000
District of Columbia,Bachelor's Degree,2007,76000
District of Columbia,Graduate degree,2007,90000
District of Columbia,Not a high school graduate,2008,40000
District of Columbia,High school diploma or GED,2008,112000
District of Columbia,Associate's Degree,2008,11000
District of Columbia,Bachelor's Degree,2008,78000
District of Columbia,Graduate degree,2008,92000
District of Columbia,Not a high school graduate,2009,37000
District of Columbia,High school diploma or GED,2009,123000
District of Columbia,Associate's Degree,2009,9000
District of Columbia,Bachelor's Degree,2009,75000
District of Columbia,Graduate degree,2009,100000
District of Columbia,Not a high school graduate,2010,36000
District of Columbia,High school diploma or GED,2010,115000
District of Columbia,Associate's Degree,2010,12000
District of Columbia,Bachelor's Degree,2010,87000
District of Columbia,Graduate degree,2010,97000
District of Columbia,Not a high school graduate,2011,39000
District of Columbia,High school diploma or GED,2011,112000
District of Columbia,Associate's Degree,2011,10000
District of Columbia,Bachelor's Degree,2011,89000
District of Columbia,Graduate degree,2011,109000
District of Columbia,Not a high school graduate,2012,37000
District of Columbia,High school diploma or GED,2012,113000
District of Columbia,Associate's Degree,2012,12000
District of Columbia,Bachelor's Degree,2012,90000
District of Columbia,Graduate degree,2012,115000
District of Columbia,Not a high school graduate,2013,30000
District of Columbia,High school diploma or GED,2013,117000
District of Columbia,Associate's Degree,2013,12000
District of Columbia,Bachelor's Degree,2013,93000
District of Columbia,Graduate degree,2013,128000
District of Columbia,Not a high school graduate,2014,33000
District of Columbia,High school diploma or GED,2014,116000
District of Columbia,Associate's Degree,2014,14000
District of Columbia,Bachelor's Degree,2014,103000
District of Columbia,Graduate degree,2014,123000
District of Columbia,Not a high school graduate,2015,34000
District of Columbia,High school diploma or GED,2015,114000
District of Columbia,Associate's Degree,2015,12000
District of Columbia,Bachelor's Degree,2015,103000
District of Columbia,Graduate degree,2015,135000
District of Columbia,Not a high school graduate,2016,34000
District of Columbia,High school diploma or GED,2016,116000
District of Columbia,Associate's Degree,2016,11000
District of Columbia,Bachelor's Degree,2016,104000
District of Columbia,Graduate degree,2016,136000
District of Columbia,Not a high school graduate,2017,33000
District of Columbia,High school diploma or GED,2017,117000
District of Columbia,Associate's Degree,2017,13000
District of Columbia,Not a high school graduate,2018,26000
District of Columbia,High school diploma or GED,2018,113000
District of Columbia,Associate's Degree,2018,12000
District of Columbia,Bachelor's Degree,2018,117000
District of Columbia,Graduate degree,2018,147000
District of Columbia,Bachelor's Degree,2017,105000
District of Columbia,Graduate degree,2017,141000
Florida,Not a high school graduate,2000,1212000
Florida,High school diploma or GED,2000,4148000
Florida,Associate's Degree,2000,676000
Florida,Bachelor's Degree,2000,1306000
Florida,Graduate degree,2000,676000
Florida,Not a high school graduate,2001,1226000
Florida,High school diploma or GED,2001,4121000
Florida,Associate's Degree,2001,737000
Florida,Bachelor's Degree,2001,1400000
Florida,Graduate degree,2001,687000
Florida,Not a high school graduate,2002,1193000
Florida,High school diploma or GED,2002,4329000
Florida,Associate's Degree,2002,762000
Florida,Bachelor's Degree,2002,1417000
Florida,Graduate degree,2002,745000
Florida,Not a high school graduate,2003,1157000
Florida,High school diploma or GED,2003,4339000
Florida,Associate's Degree,2003,782000
Florida,Bachelor's Degree,2003,1482000
Florida,Graduate degree,2003,785000
Florida,Not a high school graduate,2004,1118000
Florida,High school diploma or GED,2004,4457000
Florida,Associate's Degree,2004,811000
Florida,Bachelor's Degree,2004,1545000
Florida,Graduate degree,2004,818000
Florida,Not a high school graduate,2005,1139000
Florida,High school diploma or GED,2005,4551000
Florida,Associate's Degree,2005,882000
Florida,Bachelor's Degree,2005,1597000
Florida,Graduate degree,2005,801000
Florida,Not a high school graduate,2006,1227000
Florida,High school diploma or GED,2006,4744000
Florida,Associate's Degree,2006,939000
Florida,Bachelor's Degree,2006,1677000
Florida,Graduate degree,2006,839000
Florida,Not a high school graduate,2007,1204000
Florida,High school diploma or GED,2007,4763000
Florida,Associate's Degree,2007,927000
Florida,Bachelor's Degree,2007,1742000
Florida,Graduate degree,2007,854000
Florida,Not a high school graduate,2008,1179000
Florida,High school diploma or GED,2008,4837000
Florida,Associate's Degree,2008,919000
Florida,Bachelor's Degree,2008,1729000
Florida,Graduate degree,2008,853000
